"Make Base","Make Base",module,Magento_ProductVideo
"Delete image in all store views","Delete image in all store views",module,Magento_ProductVideo
"The preview image information is unavailable. Check your connection and try again.","The preview image information is unavailable. Check your connection and try again.",module,Magento_ProductVideo
"Images And Videos","Bilder og videoer",module,Magento_ProductVideoStaging
"Edit Catalog Price Rules","Redigere prisregler i katalog",module,Magento_PromotionPermissions
"Edit Cart Price Rules","Redigere prisregler for handlevogn",module,Magento_PromotionPermissions
"Edit Automated Email Reminder Rules","Rediger regler for automatiske e-postpåminnelser",module,Magento_PromotionPermissions
"Quick Order","Hurtigordre",module,Magento_QuickOrder
"Page not found.","Siden finnes ikke.",module,Magento_QuickOrder
"The uploaded CSV file does not contain a column labelled SKU. Make sure the first column is labelled SKU and that each line in the file contains a SKU value. Then upload the file again.","Den opplastede CSV-filen inneholder ikke en kolonne merket SKU. Kontroller at den første kolonnen er merket SKU og at hver linje i filen inneholder en SKU-verdi. Deretter laste opp filen igjen.",module,Magento_QuickOrder
"You should correct the quantity for the product.","Du bør korrigere antallet for produktet.",module,Magento_QuickOrder
"The SKU is out of stock.","SKU er utsolgt.",module,Magento_QuickOrder
"We don't have the quantity you requested.","Vi har ikke så mange som du ønsker.",module,Magento_QuickOrder
"An error occurred. For details, see the error log.","An error occurred. For details, see the error log.",module,Magento_QuickOrder
"Exception message","Unntaksmelding",module,Magento_QuickOrder
"The file could not be uploaded because it is in the wrong format. Please select a CSV file to upload.","Filen kan ikke lastes fordi den har feil format. Velg en CSV-fil laste opp.",module,Magento_QuickOrder
"Add from File","Legg til fra fil",module,Magento_QuickOrder
"File must be in .csv format and include ""SKU"" and ""QTY"" columns","Filen må være i CSV-format og inkluderer ""SKU"" og ""Antall"" kolonner",module,Magento_QuickOrder
"Choose File","Velg fil",module,Magento_QuickOrder
"Enter Multiple SKUs","Angi flere SKUer",module,Magento_QuickOrder
"Use commas or paragraph to separate SKUs.","Bruk komma eller avsnitt for å skille SKUer.",module,Magento_QuickOrder
"Add to List","Legge til listen",module,Magento_QuickOrder
"Order by SKU","Sorter etter SKU",module,Magento_QuickOrder
"Enter SKU or Product Name","Angi SKU eller produktnavn",module,Magento_QuickOrder
"Qty","Antall",module,Magento_QuickOrder
"Add to Cart","Legg i handlekurv",module,Magento_QuickOrder
"Remove Row","Fjerne rad",module,Magento_QuickOrder
" product(s) require(s) your attention."," produkt(er) trenger din oppmerksomhet.",module,Magento_QuickOrder
"Enable Quick Order","Aktivere Quick Bestill",module,Magento_QuickOrder
"Download Sample","Last ned prøve",module,Magento_QuickOrder
"Sorry, something went wrong. You can find out more in the error log.","Beklager, noe gikk galt. Du kan finne ut mer i feilloggen.",module,Magento_QuickOrder
"Unable to save address. Please check input data.","Kan ikke lagre adressen. Kontroller inndataene.",module,Magento_Quote
"Cart %1 doesn't contain products","Handlekurv %1 inneholder ikke produkter",module,Magento_Quote
"Could not apply coupon code","Kunne ikke bruke kupongkode",module,Magento_Quote
"Coupon code is not valid","Kupongkoden er ikke gyldig",module,Magento_Quote
"Could not delete coupon code","Kunne ikke slette kupongkode",module,Magento_Quote
"Cannot assign customer to the given cart. You don't have permission for this operation.","Cannot assign customer to the given cart. You don't have permission for this operation.",module,Magento_Quote
"Shipping address is not set","Leveringsadresse er ikke oppgitt",module,Magento_Quote
"The requested Payment Method is not available.","Den angitte betalingsmetoden er ikke tilgjengelig.",module,Magento_Quote
"We found an invalid request for adding product to quote.","Vi fant en ugyldig forespørsel for å legge produktet til ordren.",module,Magento_Quote
"Product that you are trying to add is not available.","Product that you are trying to add is not available.",module,Magento_Quote
"This is the wrong quote item id to update configuration.","This is the wrong quote item id to update configuration.",module,Magento_Quote
"This shipping method is not available. To use this shipping method, please contact us.","Denne leveringsmetode er ikke tilgjengelig. For å bruk denne leveringsmetode, vennligst kontakt oss.",module,Magento_Quote
"The address model is not defined.","The address model is not defined.",module,Magento_Quote
"The address total model should be extended from,module,Magento_Quote
\Magento\Quote\Model\Quote\Address\Total\AbstractTotal.","The address total model should be extended from,module,Magento_Quote
\Magento\Quote\Model\Quote\Address\Total\AbstractTotal.",module,Magento_Quote
"Grand Total","Totalsum",module,Magento_Quote
"Shipping & Handling (%1)","Frakt & håndtering (%1)",module,Magento_Quote
"Shipping & Handling","Frakt & håndtering",module,Magento_Quote
"Shipping","Frakt",module,Magento_Quote
"Subtotal","Delsum",module,Magento_Quote
"We found an invalid item option format.","We found an invalid item option format.",module,Magento_Quote
"An item option with code %1 already exists.","An item option with code %1 already exists.",module,Magento_Quote
"Item qty declaration error","Item qty declaration error",module,Magento_Quote
"Some of the products below do not have all the required options.","Some of the products below do not have all the required options.",module,Magento_Quote
"Something went wrong during the item options declaration.","Something went wrong during the item options declaration.",module,Magento_Quote
"We found an item options declaration error.","We found an item options declaration error.",module,Magento_Quote
"Some of the selected options are not currently available.","Some of the selected options are not currently available.",module,Magento_Quote
"Selected option(s) or their combination is not currently available.","Selected option(s) or their combination is not currently available.",module,Magento_Quote
"Some item options or their combination are not currently available.","Some item options or their combination are not currently available.",module,Magento_Quote
"Cart %1 does not contain item %2","Cart %1 does not contain item %2",module,Magento_Quote
"Could not save quote","Could not save quote",module,Magento_Quote
"Cart %1 doesn't contain item  %2","Cart %1 doesn't contain item  %2",module,Magento_Quote
"Could not remove item from quote","Could not remove item from quote",module,Magento_Quote
"The qty value is required to update quote item.","The qty value is required to update quote item.",module,Magento_Quote
"Minimum order amount is %1","Minimum order amount is %1",module,Magento_Quote
"Invalid customer id %1","Invalid customer id %1",module,Magento_Quote
"Invalid address id %1","Invalid address id %1",module,Magento_Quote
"Invalid customer address id %1","Invalid customer address id %1",module,Magento_Quote
"Cannot create quote","Cannot create quote",module,Magento_Quote
"Cannot assign customer to the given cart. The cart belongs to different store.","Cannot assign customer to the given cart. The cart belongs to different store.",module,Magento_Quote
"Cannot assign customer to the given cart. The cart is not anonymous.","Cannot assign customer to the given cart. The cart is not anonymous.",module,Magento_Quote
"Cannot assign customer to the given cart. Customer already has active cart.","Cannot assign customer to the given cart. Customer already has active cart.",module,Magento_Quote
"An error occurred on the server. Please try to place the order again.","Det oppstod en feil på serveren. Prøv å legge inn bestillingen på nytt.",module,Magento_Quote
"Invalid state change requested","Invalid state change requested",module,Magento_Quote
"Only 1 shipping assignment can be set","Bare 1 frakttildeling kan angis",module,Magento_Quote
"This item price or quantity is not valid for checkout.","This item price or quantity is not valid for checkout.",module,Magento_Quote
"Please check the shipping address information. %1","Vennligst kontroller leveringsadressen. %1",module,Magento_Quote
"Some addresses cannot be used due to country-specific configurations.","Some addresses cannot be used due to country-specific configurations.",module,Magento_Quote
"Please specify a shipping method.","Angi en leveringsmetode.",module,Magento_Quote
"Please check the billing address information. %1","Please check the billing address information. %1",module,Magento_Quote
"Please select a valid payment method.","Velg en gyldig betalingsmåte.",module,Magento_Quote
"Store Credit","Kreditt",module,Magento_Quote
"Discount","Rabatt",module,Magento_Quote
"Tax","Avgift",module,Magento_Quote
"Cart contains virtual product(s) only. Shipping address is not applicable.","Handlekurven inneholder kun virtuelt/virtuelle produkt(er). Leveringsadresse er ikke nødvendig.",module,Magento_Quote
"Shipping address not set.","Leveringsadresse er ikke oppgitt.",module,Magento_Quote
"Cannot set shipping method. %1","Kan ikke angi forsendelsesmåte. %1",module,Magento_Quote
"Shipping method is not applicable for empty cart","Forsendelsesmåte er ikke tilgjengelig for tom handlekurv",module,Magento_Quote
"Cart contains virtual product(s) only. Shipping method is not applicable.","Cart contains virtual product(s) only. Shipping method is not applicable.",module,Magento_Quote
"Minimum Order Amount Exceeded.","Minimum Order Amount Exceeded.",module,Magento_Quote
"error345","feil345",module,Magento_Quote
"Carts","Carts",module,Magento_Quote
"Manage carts","Manage carts",module,Magento_Quote
"Unable to save address. Please, check input data.","Kan ikke lagre adressen. Kontroller inndataene.",module,Magento_Quote
"Cannot place order.","Kan ikke plassere ordre.",module,Magento_Quote
"Carrier with such method not found: %1, %2","Carrier with such method not found: %1, %2",module,Magento_Quote
"error123","feil123",module,Magento_Quote
"Cart isn't assigned to correct store","Cart isn't assigned to correct store",module,Magento_Quote
"Something went wrong. Please try to place the order again.","Something went wrong. Please try to place the order again.",module,Magento_Quote
"Some addresses can't be used due to the configurations for specific countries.","Some addresses can't be used due to the configurations for specific countries.",module,Magento_Quote
"Please check the shipping address information.","Please check the shipping address information.",module,Magento_Quote
"The shipping method is missing. Select the shipping method and try again.","The shipping method is missing. Select the shipping method and try again.",module,Magento_Quote
"Please check the billing address information.","Please check the billing address information.",module,Magento_Quote
"Enter a valid payment method and try again.","Enter a valid payment method and try again.",module,Magento_Quote
"Unable to place order. Please try again later.","Kan ikke ta imot bestilling. Prøv igjen senere.",module,Magento_Quote
"The address failed to save. Verify the address and try again.","The address failed to save. Verify the address and try again.",module,Magento_Quote
"The ""%1"" Cart doesn't contain products.","The ""%1"" Cart doesn't contain products.",module,Magento_Quote
"The coupon code couldn't be applied. Verify the coupon code and try again.","The coupon code couldn't be applied. Verify the coupon code and try again.",module,Magento_Quote
"The coupon code isn't valid. Verify the code and try again.","The coupon code isn't valid. Verify the code and try again.",module,Magento_Quote
"The coupon code couldn't be deleted. Verify the coupon code and try again.","The coupon code couldn't be deleted. Verify the coupon code and try again.",module,Magento_Quote
"You don't have the correct permissions to assign the customer to the cart.","You don't have the correct permissions to assign the customer to the cart.",module,Magento_Quote
"The shipping address is missing. Set the address and try again.","The shipping address is missing. Set the address and try again.",module,Magento_Quote
"The %1 Cart doesn't contain the %2 item.","The %1 Cart doesn't contain the %2 item.",module,Magento_Quote
"The quote couldn't be saved.","The quote couldn't be saved.",module,Magento_Quote
"The item couldn't be removed from the quote.","The item couldn't be removed from the quote.",module,Magento_Quote
"The quote can't be created.","The quote can't be created.",module,Magento_Quote
"The customer can't be assigned to the cart. The cart belongs to a different store.","The customer can't be assigned to the cart. The cart belongs to a different store.",module,Magento_Quote
"The customer can't be assigned to the cart because the cart isn't anonymous.","The customer can't be assigned to the cart because the cart isn't anonymous.",module,Magento_Quote
"The customer can't be assigned to the cart because the customer already has an active cart.","The customer can't be assigned to the cart because the customer already has an active cart.",module,Magento_Quote
"A server error stopped your order from being placed. Please try to place your order again.","A server error stopped your order from being placed. Please try to place your order again.",module,Magento_Quote
"The Cart includes virtual product(s) only, so a shipping address is not used.","The Cart includes virtual product(s) only, so a shipping address is not used.",module,Magento_Quote
"The shipping method can't be set. %1","The shipping method can't be set. %1",module,Magento_Quote
"The shipping method can't be set for an empty cart. Add an item to cart and try again.","The shipping method can't be set for an empty cart. Add an item to cart and try again.",module,Magento_Quote
"Current customer does not have an active cart.","Current customer does not have an active cart.",module,Magento_Quote
"Shopping cart error: %message","Shopping cart error: %message",module,Magento_QuoteGraphQl
"Could not find a product with SKU ""%sku""","Could not find a product with SKU ""%sku""",module,Magento_QuoteGraphQl
"Could not add the product with SKU %sku to the shopping cart: %message","Could not add the product with SKU %sku to the shopping cart: %message",module,Magento_QuoteGraphQl
"Missing key ""sku"" in cart item data","Missing key ""sku"" in cart item data",module,Magento_QuoteGraphQl
"Missing key ""qty"" in cart item data","Missing key ""qty"" in cart item data",module,Magento_QuoteGraphQl
"Could not find a cart with ID ""%masked_cart_id""","Could not find a cart with ID ""%masked_cart_id""",module,Magento_QuoteGraphQl
"Current user does not have an active cart.","Current user does not have an active cart.",module,Magento_QuoteGraphQl
"The current user cannot perform operations on cart ""%masked_cart_id""","The current user cannot perform operations on cart ""%masked_cart_id""",module,Magento_QuoteGraphQl
"Could not find a cart address with ID ""%cart_address_id""","Could not find a cart address with ID ""%cart_address_id""",module,Magento_QuoteGraphQl
"The current user cannot use cart address with ID ""%cart_address_id""","The current user cannot use cart address with ID ""%cart_address_id""",module,Magento_QuoteGraphQl
"The billing address must contain either ""customer_address_id"" or ""address"".","The billing address must contain either ""customer_address_id"" or ""address"".",module,Magento_QuoteGraphQl
"The billing address cannot contain ""customer_address_id"" and ""address"" at the same time.","The billing address cannot contain ""customer_address_id"" and ""address"" at the same time.",module,Magento_QuoteGraphQl
"Using the ""use_for_shipping"" option with multishipping is not possible.","Using the ""use_for_shipping"" option with multishipping is not possible.",module,Magento_QuoteGraphQl
"You cannot specify multiple shipping addresses.","You cannot specify multiple shipping addresses.",module,Magento_QuoteGraphQl
"The shipping address must contain either ""customer_address_id"" or ""address"".","The shipping address must contain either ""customer_address_id"" or ""address"".",module,Magento_QuoteGraphQl
"The shipping address cannot contain ""customer_address_id"" and ""address"" at the same time.","The shipping address cannot contain ""customer_address_id"" and ""address"" at the same time.",module,Magento_QuoteGraphQl
"You cannot specify multiple shipping methods.","You cannot specify multiple shipping methods.",module,Magento_QuoteGraphQl
"Required parameter ""cart_address_id"" is missing.","Required parameter ""cart_address_id"" is missing.",module,Magento_QuoteGraphQl
"Required parameter ""carrier_code"" is missing.","Required parameter ""carrier_code"" is missing.",module,Magento_QuoteGraphQl
"Required parameter ""method_code"" is missing.","Required parameter ""method_code"" is missing.",module,Magento_QuoteGraphQl
"Option type ""%1"" is not supported","Option type ""%1"" is not supported",module,Magento_QuoteGraphQl
"%1 doesn't implement CustomizableOptionValueInterface","%1 doesn't implement CustomizableOptionValueInterface",module,Magento_QuoteGraphQl
"Required parameter ""cart_id"" is missing","Required parameter ""cart_id"" is missing",module,Magento_QuoteGraphQl
"Required parameter ""cartItems"" is missing","Required parameter ""cartItems"" is missing",module,Magento_QuoteGraphQl
"""model"" value should be specified","""model"" value should be specified",module,Magento_QuoteGraphQl
"Required parameter ""coupon_code"" is missing","Required parameter ""coupon_code"" is missing",module,Magento_QuoteGraphQl
"A coupon is already applied to the cart. Please remove it to apply another","A coupon is already applied to the cart. Please remove it to apply another",module,Magento_QuoteGraphQl
"Missing key ""product"" in cart data","Missing key ""product"" in cart data",module,Magento_QuoteGraphQl
"Missing key ""type_id"" in product data","Missing key ""type_id"" in product data",module,Magento_QuoteGraphQl
"Product ""%product_type"" type is not supported","Product ""%product_type"" type is not supported",module,Magento_QuoteGraphQl
"Required parameter ""cart_id"" is missing.","Required parameter ""cart_id"" is missing.",module,Magento_QuoteGraphQl
"Required parameter ""cart_item_id"" is missing.","Required parameter ""cart_item_id"" is missing.",module,Magento_QuoteGraphQl
"Required parameter ""billing_address"" is missing","Required parameter ""billing_address"" is missing",module,Magento_QuoteGraphQl
"Required parameter ""payment_method"" is missing","Required parameter ""payment_method"" is missing",module,Magento_QuoteGraphQl
"Required parameter ""shipping_addresses"" is missing","Required parameter ""shipping_addresses"" is missing",module,Magento_QuoteGraphQl
"Required parameter ""shipping_methods"" is missing","Required parameter ""shipping_methods"" is missing",module,Magento_QuoteGraphQl
"""model"" values should be specified","""model"" values should be specified",module,Magento_QuoteGraphQl
"Required parameter ""cart_items"" is missing.","Required parameter ""cart_items"" is missing.",module,Magento_QuoteGraphQl
"Required parameter ""cart_item_id"" for ""cart_items"" is missing.","Required parameter ""cart_item_id"" for ""cart_items"" is missing.",module,Magento_QuoteGraphQl
"Required parameter ""quantity"" for ""cart_items"" is missing.","Required parameter ""quantity"" for ""cart_items"" is missing.",module,Magento_QuoteGraphQl
"Could not find cart item with id: %1.","Could not find cart item with id: %1.",module,Magento_QuoteGraphQl
"It is impossible to log user action","Det er umulig å logge bruker handlinger",module,Magento_ReleaseNotification
"Error message","Feilmelding",module,Magento_ReleaseNotification
"An error occurred while logging process.","Det oppstod en feil under registreringsprosessen.",module,Magento_ReleaseNotification
"Release Notification","Utgivelsesvarsling",module,Magento_ReleaseNotification
"What’s new with Magento 2.2.4","What’s new with Magento 2.2.4",module,Magento_ReleaseNotification
",module,Magento_ReleaseNotification
<p>Magento 2.2.4 provides powerful new tools to help reduce cart abandonment and simplify store operations:</p>,module,Magento_ReleaseNotification
<br />,module,Magento_ReleaseNotification
<div class=""trusted-payments-highlight"">,module,Magento_ReleaseNotification
<h3>Trusted Payment Options</h3>,module,Magento_ReleaseNotification
<p>Online or on the go, your shoppers can easily purchase in a familiar, trusted way with Amazon Pay.</p>,module,Magento_ReleaseNotification
</div>,module,Magento_ReleaseNotification
<div class=""flexible-payments-highlight"">,module,Magento_ReleaseNotification
<h3>Flexible Payment Terms</h3>,module,Magento_ReleaseNotification
<p>Increase sales by providing shoppers with the flexibility to pay now, later, or in installments using Klarna&#8217;s integrated payment option.</p>,module,Magento_ReleaseNotification
</div>,module,Magento_ReleaseNotification
<div class=""tax-automation-highlight"">,module,Magento_ReleaseNotification
<h3>Sales and Use Tax Automation</h3>,module,Magento_ReleaseNotification
<p>Merchants can now automatically perform instant and accurate sales tax calculations on shopping cart items with Vertex Cloud.</p>,module,Magento_ReleaseNotification
</div>,module,Magento_ReleaseNotification
<p>To learn more, see the <a href=""http://devdocs.magento.com/guides/v2.2/release-notes/bk-release-notes.html"" target=""_blank"">Release Notes</a> and the <a href=""http://docs.magento.com/m2/ce/user_guide/getting-started.html"" target=""_blank"">Magento User Guide</a>.</p>,module,Magento_ReleaseNotification
",",module,Magento_ReleaseNotification
<p>Magento 2.2.4 provides powerful new tools to help reduce cart abandonment and simplify store operations:</p>,module,Magento_ReleaseNotification
<br />,module,Magento_ReleaseNotification
<div class=""trusted-payments-highlight"">,module,Magento_ReleaseNotification
<h3>Trusted Payment Options</h3>,module,Magento_ReleaseNotification
<p>Online or on the go, your shoppers can easily purchase in a familiar, trusted way with Amazon Pay.</p>,module,Magento_ReleaseNotification
</div>,module,Magento_ReleaseNotification
<div class=""flexible-payments-highlight"">,module,Magento_ReleaseNotification
<h3>Flexible Payment Terms</h3>,module,Magento_ReleaseNotification
<p>Increase sales by providing shoppers with the flexibility to pay now, later, or in installments using Klarna&#8217;s integrated payment option.</p>,module,Magento_ReleaseNotification
</div>,module,Magento_ReleaseNotification
<div class=""tax-automation-highlight"">,module,Magento_ReleaseNotification
<h3>Sales and Use Tax Automation</h3>,module,Magento_ReleaseNotification
<p>Merchants can now automatically perform instant and accurate sales tax calculations on shopping cart items with Vertex Cloud.</p>,module,Magento_ReleaseNotification
</div>,module,Magento_ReleaseNotification
<p>To learn more, see the <a href=""http://devdocs.magento.com/guides/v2.2/release-notes/bk-release-notes.html"" target=""_blank"">Release Notes</a> and the <a href=""http://docs.magento.com/m2/ce/user_guide/getting-started.html"" target=""_blank"">Magento User Guide</a>.</p>,module,Magento_ReleaseNotification
",module,Magento_ReleaseNotification
"Trusted Payment Options","Trusted Payment Options",module,Magento_ReleaseNotification
"<p>With <a href=""http://docs.magento.com/m2/ce/user_guide/payment/amazon-pay.html"" target=""_blank"">Amazon Pay</a>, we make it simple for the hundreds of millions of Amazon customers worldwide to easily log in and purchase from your store using information already stored their Amazon account. With easy setup in Magento 2.2.4, Amazon Pay provides your customers with a trusted and familiar checkout experience. In just a few taps, they can complete a transaction without ever leaving your site.</p>,module,Magento_ReleaseNotification
<ul>,module,Magento_ReleaseNotification
<li><span>Your customers use one familiar login to identify themselves and transact anywhere Amazon Pay is offered.</span></li>,module,Magento_ReleaseNotification
<li><span>Checkout experience is covered by the Amazon A-to-z Guarantee at no additional cost.</span></li>,module,Magento_ReleaseNotification
<li><span>Built on years of Amazon eCommerce innovation, and trusted by merchants and buyers alike.</span></li>,module,Magento_ReleaseNotification
<li><span>Available across platforms and devices, in the home and on the go.</span></li>,module,Magento_ReleaseNotification
</ul>,module,Magento_ReleaseNotification
","<p>With <a href=""http://docs.magento.com/m2/ce/user_guide/payment/amazon-pay.html"" target=""_blank"">Amazon Pay</a>, we make it simple for the hundreds of millions of Amazon customers worldwide to easily log in and purchase from your store using information already stored their Amazon account. With easy setup in Magento 2.2.4, Amazon Pay provides your customers with a trusted and familiar checkout experience. In just a few taps, they can complete a transaction without ever leaving your site.</p>,module,Magento_ReleaseNotification
<ul>,module,Magento_ReleaseNotification
<li><span>Your customers use one familiar login to identify themselves and transact anywhere Amazon Pay is offered.</span></li>,module,Magento_ReleaseNotification
<li><span>Checkout experience is covered by the Amazon A-to-z Guarantee at no additional cost.</span></li>,module,Magento_ReleaseNotification
<li><span>Built on years of Amazon eCommerce innovation, and trusted by merchants and buyers alike.</span></li>,module,Magento_ReleaseNotification
<li><span>Available across platforms and devices, in the home and on the go.</span></li>,module,Magento_ReleaseNotification
</ul>,module,Magento_ReleaseNotification
",module,Magento_ReleaseNotification
"Flexible Payment Terms","Flexible Payment Terms",module,Magento_ReleaseNotification
",module,Magento_ReleaseNotification
<p>With <a href=""http://docs.magento.com/m2/ce/user_guide/payment/klarna.html"" target=""_blank"">Klarna</a>, reduce purchase stress and improve your shopping experience with several retail finance and direct-payment options that are easily integrated into your existing buying journey. Shoppers can choose to pay now by online payment or direct debit, pay later by invoice, or pay in installments.</p>,module,Magento_ReleaseNotification
<ul>,module,Magento_ReleaseNotification
<li><span>Customers never leave your site, and enjoy a smoother shopping experience.</span></li>,module,Magento_ReleaseNotification
<li><span>Easy application process with the ability to pay over time increases average order value and conversion rates.</span></li>,module,Magento_ReleaseNotification
<li><span>Assumes all credit and fraud risk, and ensures you are paid for ordered goods.</span></li>,module,Magento_ReleaseNotification
<li><span>Ready for all devices, and enables shoppers to use their Klarna account at any Klarna merchant with just a few clicks.</span></li>,module,Magento_ReleaseNotification
<li><span>Fast and easy setup, right from the Magento Admin.</span></li>,module,Magento_ReleaseNotification
</ul>,module,Magento_ReleaseNotification
",",module,Magento_ReleaseNotification
<p>With <a href=""http://docs.magento.com/m2/ce/user_guide/payment/klarna.html"" target=""_blank"">Klarna</a>, reduce purchase stress and improve your shopping experience with several retail finance and direct-payment options that are easily integrated into your existing buying journey. Shoppers can choose to pay now by online payment or direct debit, pay later by invoice, or pay in installments.</p>,module,Magento_ReleaseNotification
<ul>,module,Magento_ReleaseNotification
<li><span>Customers never leave your site, and enjoy a smoother shopping experience.</span></li>,module,Magento_ReleaseNotification
<li><span>Easy application process with the ability to pay over time increases average order value and conversion rates.</span></li>,module,Magento_ReleaseNotification
<li><span>Assumes all credit and fraud risk, and ensures you are paid for ordered goods.</span></li>,module,Magento_ReleaseNotification
<li><span>Ready for all devices, and enables shoppers to use their Klarna account at any Klarna merchant with just a few clicks.</span></li>,module,Magento_ReleaseNotification
<li><span>Fast and easy setup, right from the Magento Admin.</span></li>,module,Magento_ReleaseNotification
</ul>,module,Magento_ReleaseNotification
",module,Magento_ReleaseNotification
"Sales and Use Tax Automation","Sales and Use Tax Automation",module,Magento_ReleaseNotification
",module,Magento_ReleaseNotification
<p><a href=""http://docs.magento.com/m2/ce/user_guide/tax/vertex.html"" target=""_blank"">Vertex Cloud</a> combines sophisticated software with an exceptional team of tax experts to help Magento merchants simplify the sales tax process, and comply with ever-changing tax laws. Merchants can easily access and configure Vertex Cloud from the Magento Admin to meet complex tax challenges.</p>,module,Magento_ReleaseNotification
<ul>,module,Magento_ReleaseNotification
<li><span>Seamless integration with award-winning support for simple-to-complex tax needs.</span></li>,module,Magento_ReleaseNotification
<li><span>Automatically comply with the latest tax rules for each product and every jurisdiction.</span></li>,module,Magento_ReleaseNotification
<li><span>Perform tax calculations and generate signature-ready PDF returns in one solution.</span></li>,module,Magento_ReleaseNotification
<li><span>No penalty to merchants for tax estimates from abandoned carts.</span></li>,module,Magento_ReleaseNotification
<li><span>Flexible deployment options fit the needs of your organization in the cloud, or on premises.</span></li>,module,Magento_ReleaseNotification
</ul>,module,Magento_ReleaseNotification
",",module,Magento_ReleaseNotification
<p><a href=""http://docs.magento.com/m2/ce/user_guide/tax/vertex.html"" target=""_blank"">Vertex Cloud</a> combines sophisticated software with an exceptional team of tax experts to help Magento merchants simplify the sales tax process, and comply with ever-changing tax laws. Merchants can easily access and configure Vertex Cloud from the Magento Admin to meet complex tax challenges.</p>,module,Magento_ReleaseNotification
<ul>,module,Magento_ReleaseNotification
<li><span>Seamless integration with award-winning support for simple-to-complex tax needs.</span></li>,module,Magento_ReleaseNotification
<li><span>Automatically comply with the latest tax rules for each product and every jurisdiction.</span></li>,module,Magento_ReleaseNotification
<li><span>Perform tax calculations and generate signature-ready PDF returns in one solution.</span></li>,module,Magento_ReleaseNotification
<li><span>No penalty to merchants for tax estimates from abandoned carts.</span></li>,module,Magento_ReleaseNotification
<li><span>Flexible deployment options fit the needs of your organization in the cloud, or on premises.</span></li>,module,Magento_ReleaseNotification
</ul>,module,Magento_ReleaseNotification
",module,Magento_ReleaseNotification
"What's new with Magento 2.2.2","What's new with Magento 2.2.2",module,Magento_ReleaseNotification
",module,Magento_ReleaseNotification
<p>Magento 2.2.2 offers advanced new features, including:</p>,module,Magento_ReleaseNotification
<br />,module,Magento_ReleaseNotification
<div class=""analytics-highlight"">,module,Magento_ReleaseNotification
<h3>Advanced Reporting</h3>,module,Magento_ReleaseNotification
<p>Gain valuable insights through a dynamic suite of product, order, and customer reports,,module,Magento_ReleaseNotification
powered by Magento Business Intelligence.</p>,module,Magento_ReleaseNotification
</div>,module,Magento_ReleaseNotification
<div class=""instant-purchase-highlight"">,module,Magento_ReleaseNotification
<h3>Instant Purchase</h3>,module,Magento_ReleaseNotification
<p>Simplify ordering and boost conversion rates by allowing your customers to use stored,module,Magento_ReleaseNotification
payment and shipping information to skip tedious checkout steps.</p>,module,Magento_ReleaseNotification
</div>,module,Magento_ReleaseNotification
<div class=""email-marketing-highlight"">,module,Magento_ReleaseNotification
<h3>Email Marketing Automation</h3>,module,Magento_ReleaseNotification
<p>Send smarter, faster email campaigns with marketing automation from dotmailer, powered by,module,Magento_ReleaseNotification
your Magento store's live data.</p>,module,Magento_ReleaseNotification
</div>,module,Magento_ReleaseNotification
<p>Release notes and additional details can be found at,module,Magento_ReleaseNotification
<a href=""http://devdocs.magento.com/"" target=""_blank"">Magento DevDocs</a>.,module,Magento_ReleaseNotification
</p>,module,Magento_ReleaseNotification
",",module,Magento_ReleaseNotification
<p>Magento 2.2.2 offers advanced new features, including:</p>,module,Magento_ReleaseNotification
<br />,module,Magento_ReleaseNotification
<div class=""analytics-highlight"">,module,Magento_ReleaseNotification
<h3>Advanced Reporting</h3>,module,Magento_ReleaseNotification
<p>Gain valuable insights through a dynamic suite of product, order, and customer reports,,module,Magento_ReleaseNotification
powered by Magento Business Intelligence.</p>,module,Magento_ReleaseNotification
</div>,module,Magento_ReleaseNotification
<div class=""instant-purchase-highlight"">,module,Magento_ReleaseNotification
<h3>Instant Purchase</h3>,module,Magento_ReleaseNotification
<p>Simplify ordering and boost conversion rates by allowing your customers to use stored,module,Magento_ReleaseNotification
payment and shipping information to skip tedious checkout steps.</p>,module,Magento_ReleaseNotification
</div>,module,Magento_ReleaseNotification
<div class=""email-marketing-highlight"">,module,Magento_ReleaseNotification
<h3>Email Marketing Automation</h3>,module,Magento_ReleaseNotification
<p>Send smarter, faster email campaigns with marketing automation from dotmailer, powered by,module,Magento_ReleaseNotification
your Magento store's live data.</p>,module,Magento_ReleaseNotification
</div>,module,Magento_ReleaseNotification
<p>Release notes and additional details can be found at,module,Magento_ReleaseNotification
<a href=""http://devdocs.magento.com/"" target=""_blank"">Magento DevDocs</a>.,module,Magento_ReleaseNotification
</p>,module,Magento_ReleaseNotification
",module,Magento_ReleaseNotification
"Advanced Reporting","Avansert rapportering",module,Magento_ReleaseNotification
